query_id,rank,target_id
afhq_dog_001727,1,afhq_cat_010501
afhq_dog_001727,2,afhq_cat_010390
afhq_dog_001727,3,afhq_cat_009618
afhq_dog_001727,4,afhq_cat_013214
afhq_dog_001727,5,afhq_cat_015634
afhq_dog_001727,6,afhq_cat_012647
afhq_dog_001727,7,afhq_cat_013305
afhq_dog_001727,8,afhq_cat_014169
afhq_dog_001727,9,afhq_cat_010805
afhq_dog_001727,10,afhq_cat_014544
afhq_dog_001727,11,afhq_cat_011260
afhq_dog_001727,12,afhq_cat_010112
afhq_dog_001727,13,afhq_cat_015968
afhq_dog_001727,14,afhq_cat_015871
afhq_dog_001727,15,afhq_cat_012091
afhq_dog_000909,1,afhq_cat_013652
afhq_dog_000909,2,afhq_cat_010390
afhq_dog_000909,3,afhq_cat_014479
afhq_dog_000909,4,afhq_cat_012724
afhq_dog_000909,5,afhq_cat_013697
afhq_dog_000909,6,afhq_cat_012772
afhq_dog_000909,7,afhq_cat_012307
afhq_dog_000909,8,afhq_cat_012091
afhq_dog_000909,9,afhq_cat_012786
afhq_dog_000909,10,afhq_cat_010107
afhq_dog_000909,11,afhq_cat_013793
afhq_dog_000909,12,afhq_cat_010038
afhq_dog_000909,13,afhq_cat_013579
afhq_dog_000909,14,afhq_cat_010130
afhq_dog_000909,15,afhq_cat_010793
